,0,1,2,3
0,6.387197296445533,6.390299387153991,6.405873690171856,6.388593165872698
1,6.394138172031295,6.399358859102607,6.412862989249328,6.396294636506349
2,6.4116345128707595,6.410770710651144,6.436538972586441,6.4172963497465805
3,6.436045414302171,6.436535411593862,6.458186354220885,6.4547003372042315
4,6.474816835450799,6.480459655825349,6.490143807401721,6.484989126397927
5,6.502466870527721,6.506243646941627,6.530910719320695,6.513357657757457
6,6.531774905536754,6.53650897285643,6.554829004902694,6.538406087084509
7,6.5561287494905836,6.566269377486641,6.574732531282547,6.57202839551052
8,6.589435326310357,6.601096442323554,6.611370469579668,6.601602407545537
9,6.6227731891206485,6.622242712195926,6.640814260253846,6.622627305365724
10,6.646005849281641,6.660338570991479,6.6712592937878625,6.660597503431602
11,6.675389044583797,6.681237760572494,6.690533843309286,6.682305029982658
12,6.699587793750398,6.7044132430719845,6.711234434576362,6.701067328520652
13,6.72486357222377,6.715143046580329,6.715271624216552,6.713532680110291
14,6.716365373174049,4.871811017777932,4.1811328166093045,4.5540023775819725
15,0.0,0.0,0.0,0.0
16,3.271602550441813,4.232504579632022,7.127120783134746,4.118263467380548
17,7.130036470047214,5.099227970096784,4.471524042190043,3.9790428227418846
18,0.0,0.0,0.0,0.0
19,4.109242191696901,3.536940193154126,6.531038509203207,4.178660200177298
20,4.22171396074462,2.7890953307562003,2.292510713035691,6.311224198802863
21,5.820021621245622,5.926297033521519,6.37362254420133,5.956205438130095
22,6.305866573293378,6.043666964812587,5.900039654455848,5.934665436815307
23,5.76748972656009,5.77333817943175,5.821945182916226,6.1807230112867195
24,5.800638151796468,5.847097604447874,5.7635197984259765,6.1286958314108055
25,6.398359527504788,6.391425756232756,6.414435035864177,6.394398401879695
26,5.790633572172478,5.908165995103854,5.365863307478129,6.408152279311982
27,4.764093717129516,4.840224978411813,3.3669621976167727,6.425136020332962
28,6.427743470168948,6.433046616255885,6.4335006094679645,6.449029248000728
29,6.463410596173947,6.463572004759542,6.473610804538935,6.471982044131845
