,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,0.40998727261790185,0.40304606516487984,0.4098810145405727,0.4302473572321977,0.45059371308046015,0.4657527459064538,0.4848127566213844,0.5042081421763978,0.5315550700126158,0.5493744514563923,0.5706790460980193,0.588016074233774,0.6038753674696088,0.6130048722038003,0.6106073205014245,0.0,0.9633770701189815,0.9652036055082164,0.0,0.8623353470019484,0.7616655389499933,0.7240641448784646,0.6920027480510967,0.6512269952032372,0.614209790446299
1,0.42126064446432787,0.4074041302682165,0.41400815758967974,0.4297712030860319,0.44423196506793095,0.45993103439890076,0.49049692513031784,0.5040139418065565,0.5258250845390398,0.5391708269877957,0.5666372119376248,0.5934795918019511,0.6159151734163224,0.6263294818800293,0.6273239568219878,0.0,0.980221080629879,0.9945283847210133,0.9853766496382891,0.960797959893842,0.0,0.7729934243241723,0.7044507426925656,0.6306730373398768,0.608952903952221
2,0.4477397289521021,0.16850127980290372,0.0,0.4273198488877675,0.43444681101249816,0.4403597389594657,0.47044076186674855,0.4957466022155678,0.5141200139887848,0.5215220203815951,0.56258428829586,0.5938545905657562,0.6373685962806078,0.6786541213819671,0.6755416751827276,-0.07229976336860133,0.9999191983889281,1.0243864295690768,1.0387229998179086,1.0191028947507452,1.0013142984232464,0.9252226263040317,0.6122097409290367,-0.21771174508239077,0.0
3,0.47329712085586906,0.0,0.018184211832714958,0.4272971852363537,0.3934487593045965,0.36482523358457153,0.21863268283824738,0.0,-0.034215094527623245,0.0,0.13856251463410788,0.0,0.6678339079225601,0.7177538054850422,0.7170146994101719,0.0,1.0592247383779998,1.0733742209191426,1.0772102312548264,1.0870022256222407,1.0394766997041698,1.0061879225085986,0.0,0.0,-0.5415984060032052
4,0.5235888221662005,0.5255534814162544,0.5275186915602454,0.49812570871717865,0.33035118585199325,0.31237372244224476,-0.26313927609287685,0.0,0.39581142525393836,0.6080626554305506,0.4910384270138986,0.17944683576428186,0.5425045362871961,0.7691910569965104,0.7951004233800627,0.0,1.1002119262782795,1.097487514469977,1.1312491126425044,1.1264968940431737,1.0848146086933852,1.0367231630096718,0.18219110842097755,0.0,0.19040031105578378
5,0.539670391000456,0.552028705493078,0.5721246653117156,0.5652013893422246,0.0,0.06437170250557873,0.0,0.295150888604438,0.6852004052130327,0.8219063894054456,0.7286283254098566,-0.08261020988316681,0.0,0.8507431786200386,0.8708010795935717,0.3407391932340528,1.1322303955427249,1.1626331751366092,1.1886394779277483,1.1668713330938936,1.14976581752117,1.0752932284493235,0.9766450820295685,0.925140649239269,0.9047521224913396
6,0.548930701108319,0.5631347769051052,0.6007910412906414,0.6392278431306284,0.7339546087189392,0.8026684282458738,0.8747655643891681,0.9240319805023419,0.9394654406178022,0.9617518150373091,0.9548058535679462,0.0,0.39963787603904366,0.9676716508105855,0.9704342204894296,0.0,1.2093736873756515,1.223373796929725,1.2331528141019732,1.2361802786668672,1.2061902414734527,1.0769169603828017,0.9785556368422005,0.9206101148380341,0.9058864724233769
7,0.545753045232574,0.5634815233293394,0.6027161249995022,0.6490760567656166,0.7101309835692908,0.8164844670682937,0.9473634557213728,0.965174995474283,0.9517690003037819,1.0416772980348326,1.1294846111144072,1.1730537533299823,1.1893881296136077,1.163498490784865,1.1142387418124047,0.0,1.2697240038809543,1.2794127874358026,1.270607715380741,1.3400095568667343,1.2973153339997894,0.0,0.4524474483059186,-0.06287185199808876,0.0
8,0.522646574521493,0.5335838803914443,0.530890776759858,0.0,0.0,0.0,1.021005014444705,1.0213019380574222,0.0,1.0320713990364094,1.1520866555126423,1.2415784336714584,1.238556137025411,1.2370700552326257,1.329239417665476,1.3826676631321204,1.4214553703327562,1.4215975868065254,0.0,1.490367011733976,1.4229326361416779,0.96844651020926,-0.019828020185017836,0.0,0.0
9,0.4942051118807269,0.49332805146154746,0.49131055980209226,-0.1326966442697513,0.36884838277950727,0.8744960159078978,1.15892269440082,1.124996229249306,0.6636134784460825,0.966762126219075,1.0702103320534408,1.3757600975370134,1.39602523014151,0.0,1.370135477336352,1.4365995344762275,1.513755622721551,1.6045052776299507,1.6635481282271036,1.6222879514766133,1.5419738021017122,1.423560286624614,0.0,0.1311254773195921,0.0
10,0.4760075195818467,0.4694718506412188,0.45870422582121545,0.0,0.9226282088488792,1.0750825319901385,1.2588564479472684,1.280719138964394,0.3002853485454604,0.0,0.0,1.4622781601678487,1.4999896994038484,1.4862774593113073,1.4192245241430654,1.4312957490065052,1.5095992915729826,1.6957590303311865,1.7364439933557985,1.7379403811286365,1.72964157163645,1.679399318004855,1.6641477179455093,1.6729286607234892,1.651000893150316
11,0.45035642640814805,0.44588258119915686,0.4372915754598666,0.4727839195058053,1.0877113712326543,1.270096652570426,1.3444304542854832,1.370770442729298,0.0,-0.07949240735846427,0.0,1.5681138522352283,1.6324582574161568,1.6000585790824535,0.0,0.050379856529706626,0.0,1.7695870956472957,1.8119573571649001,1.8013664097067041,1.7903141838765313,1.7880438367098441,1.78606705943423,1.7918693589654775,1.8032786172314619
12,0.0,0.4218745238977429,0.4175768277379395,0.0,1.1556854281113593,1.3272004358998009,1.4338673108626512,1.65594061762757,1.7150171124156686,1.6823081718564097,1.67742282830401,1.7045927897527915,1.7760060574709107,1.7170995352807656,0.4271905241215807,0.0,0.0,1.9057487084536788,1.917507447734962,1.9166307934898987,1.8564361912889478,1.8416087227773872,1.8786804211716415,1.9170667261968546,1.969616518720771
13,0.40462098623636666,0.41455183837703463,0.4162674831903716,0.18067249459744644,1.1075967982855266,1.2364434668481048,1.4262740758674395,1.7189027341825982,1.8175507292906488,1.7614706718382707,1.7112111655741298,1.7251111639830221,1.8935051224872894,1.8658079180990428,1.5583720271175068,0.0,0.5194478961447044,2.0151454210974262,2.0453597640960486,1.9957861741937941,1.8924515806080764,1.8549087826370776,1.8934784412653698,1.9647579099042127,2.001189662155626
