,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,-7.267832526706933e-13,-9.037689895726504e-08,-2.1607890748366213e-07,-6.481955256690449e-07,-4.472011773301611e-06,0.0,-0.01156541004528273,-0.018219656908683327,-0.04422613350692319,0.0,0.0,0.0,0.0,-0.002462758944922378,-0.0030425474439865602,0.0,0.0,-0.17266694249223155,-0.04130418320390692,-0.003457528307809239
1,-1.0211100371627715e-12,-8.856685304031645e-08,-2.810065854994128e-07,-1.292826690858723e-06,-5.384822162357186e-06,-0.004969203890109703,-0.016068105312016162,-0.030358483951919014,-0.10512284132869687,-0.3359478840189553,-0.10241847033212081,-0.048691435098812616,-0.017885053946514445,-0.0033743752762940065,-0.004295819498061986,-0.2503249828974551,0.0,-0.6401949904969355,0.0,-0.005944260753732746
2,-2.1902941257999324e-12,0.0,-1.038615977323663e-06,-5.010215155269676e-06,-1.2394948659729233e-05,-0.0008895481815546106,-0.04639884367848353,-0.08660225474849086,-0.318666109201707,0.0,-0.018096490580709754,-0.009555277303268795,-0.005077397025966086,-0.005115400626891764,-0.012074804684487971,-0.11471144235695634,-0.20674470057372238,-0.1938039296941763,-0.08209589840330966,-0.014510324496737913
3,-5.04667581234406e-12,-7.395085641433848e-08,-3.5981419774062255e-07,0.0,-3.71338729891618e-05,-0.0001914970848087273,0.0,-0.39293685788818805,0.0,-0.3127838240326937,-0.009103468096542687,-0.004030111358486341,-0.002616132977045063,0.0,-0.04644693839483078,-0.11814753070884006,-0.4073389946850339,0.0,-0.08150776108245214,-0.044053686798084586
4,-1.2559031349333591e-11,-1.6850471092270402e-08,-3.82786364650351e-08,-1.4355135288725877e-07,-3.7625123305929905e-07,-1.0657548438758882e-06,-2.7677903183285715e-06,-8.420525388127173e-06,-4.1388607992317175e-05,-9.069970942249168e-05,-0.0002860740089170234,-0.0005617368062953121,-0.0012443301906876188,-0.00520410600386429,-0.02080525278691304,-0.2982127546571166,0.0,-0.434132135048022,-0.1707226602030092,0.0
5,-2.8487266903037258e-11,-4.3653459256693376e-09,-1.3664893083724921e-08,-4.6258875691664176e-08,-1.8753025747192845e-07,-3.256548300825159e-07,-9.152342022556429e-07,-2.7248821484811325e-06,-9.137484813671946e-06,-7.578049430996424e-05,-0.0001982907571436069,-0.0008644938138854215,-0.0021108900965139546,-0.003446522164682373,-0.008148384864712453,0.0,-0.31024113267251013,-0.09314144695001694,-0.04067438618120793,-0.010597608070016987
6,-5.6331884767393726e-11,-1.7784131969000274e-09,-3.820334796287515e-09,-1.2879180320550699e-08,-5.099695352030149e-08,-1.219896900799648e-07,-2.675361776998669e-07,-1.2295063777779574e-06,-2.8910226967422347e-06,-0.311252417434784,0.0,0.0,-0.009599261321584208,-0.004697952885988375,-0.002629998188151996,-0.0011323915816832135,0.00014470062835808794,0.0007626449369153218,0.0009767342080201447,0.0014735338621509196
7,-1.2392157655866918e-10,-9.078775209544584e-10,-1.9170723121392152e-09,-4.9003909477754985e-09,-2.1737151193537694e-08,-7.378680788942921e-08,-1.9151225905716288e-07,-6.392074243249282e-07,-1.3020786281601368e-06,0.0,-0.48262437207913034,-0.23861534401871787,-0.04109640180029896,-0.012564643833165558,-0.005630794425089608,-0.0009938792782600834,0.0010465552160542578,0.0015341467540873706,0.0024007228942295486,0.00433567342579395
8,-2.807532642806694e-10,-7.816462291648373e-10,-1.939064786803663e-09,-8.346853147435861e-09,-3.217164347292824e-08,-1.1637193346295085e-07,-3.320666335979501e-07,-8.35129252709386e-07,-2.63537358855158e-06,-0.0029936673070426055,-0.009745106892502905,-0.04822099670137178,0.0,-0.24589690665145097,-0.04708788111707562,-0.006999986583951477,0.0022340885746073786,0.003434805741937084,0.0034117643463270303,0.008889193908201821
9,-1.2283334501314496e-09,-2.3830749159058573e-09,-7.780791331215464e-09,-2.6477895581242032e-08,-1.080998323905523e-07,-2.3587743636068292e-07,-8.617601446618467e-07,-1.8487755377298123e-06,-8.281196383269588e-06,-0.0010986547393876472,-0.0039545763238115275,-0.018437853421372052,-0.08849278734307511,-0.5676739885995835,0.0,-0.04300173492987735,0.005125066778226821,0.006092724879863018,0.0,0.017607179027394705
10,-1.885607077193428e-06,-3.5735134840972127e-06,-1.3226499197007815e-05,-6.821992728581358e-05,0.0,-0.0002626434743265852,-6.935650371375345e-05,-2.8285033085416667e-05,-1.9524324922125208e-05,-0.0004797807410333986,-0.00138417624921976,-0.006609907471601891,-0.027280030887767176,0.0,-0.3769983951281272,-0.16209355812178125,0.010275076043627082,0.01656539326312675,0.022283130222627165,0.03110899693004551
11,-1.1902320074025715e-05,-2.2859849310306504e-05,-3.746518862049043e-05,-0.0002011509667130924,-0.0006073099004355784,-0.001175296444584698,0.0,-0.000570225510456947,-3.3500810728548905e-05,-0.00016114054165886936,-0.000658608133394104,-0.006783484709968314,-0.014315576310755633,-0.03517873320384918,-0.17674111770734713,0.0,0.01522123008828655,0.030758200874781656,0.04399245627643684,0.047901218869303264
12,-0.00013526319540891005,-0.0002827890998059209,0.0,-0.001188014689127641,-0.0011297341437640053,-0.0037595192579521998,0.0,-0.0024649012602780363,-1.5160935399477499e-05,-4.432383721179193e-05,-0.005659236330813658,0.0,-0.010256473660676987,0.00028406766675449,0.005475608509357445,0.01582640143291212,0.0367064028181812,0.04782708320148349,0.07953789914700639,0.09862781694388296
13,0.0,-0.0018511656046610316,-0.0036430758011110004,-0.00233302392368226,-0.004644043626512555,-0.01372945770038229,-0.03071771441397734,-0.005879098301396217,-7.671860288418489e-06,-1.3657518463434658e-05,-0.024070807731822828,-0.11571291226925473,-0.02186054124849983,0.004878006965333796,0.011857624581693477,0.02316854746672044,0.04651377981331743,0.08330963042238992,0.15615573724657741,0.23847171462597636
14,-0.0024378648977753004,-0.003068229059582077,-0.009781043356040594,0.0,-0.3595806501621986,0.0,-0.06698811181520116,-0.041483623490825475,-3.0099059773717113e-06,-2.967713214770939e-06,0.0,-0.35620758608718367,0.0,0.005635448136641071,0.010340152969457096,0.024511279290742552,0.05279234453552452,0.1283942720977737,0.2828987431774555,0.4043671293614135
