,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,6.487030789599918,6.4836865506914005,6.488671486832728,6.485870763329545,6.481034354171888,0.0,5.835833946144947,5.435151749809804,4.953164408004464,0.0,0.0,0.0,0.0,5.960887886256543,5.953687264541713,0.0,0.0,1.8791577219004723,2.730734026327693,3.605087164950346
1,6.504920736506419,6.491249281160223,6.501901106053118,6.500420151478623,6.500134266787507,6.294178334366592,6.070854684881399,5.150691074760088,4.189529027134437,1.9541007418161094,3.904688217397731,5.290650650942857,5.795595579444115,6.038910729458891,5.9785081667728175,3.8570026264804436,0.0,1.4622299843678657,0.0,3.6655308788029757
2,6.548554244655611,0.0,6.531758808122611,6.511108998113842,6.5287124236887815,6.426672744377687,5.773255257832267,4.871794051405185,2.2288721479061127,0.0,5.349298571944177,6.389992471127996,6.432673471925769,6.1092153886283995,5.895623990062308,4.461512121363795,3.1669172087508084,2.1204495836615695,3.707164508984032,3.8459890837672077
3,6.625068580503493,6.634162646822905,6.625214238890774,0.0,6.622063569182466,6.617210730229989,0.0,3.6198330147243207,0.0,4.1636954062769185,6.569548744633586,6.65445791387123,6.742885002341497,0.0,5.4825170969957675,4.496511730498712,2.7203839989769247,0.0,4.8178064828324345,4.0946234182234456
4,6.643335635255606,6.656667213588728,6.674716800107256,6.688028945220776,6.709799583482051,6.741966963953993,6.7726852568118705,6.826248056552534,6.859548130342143,6.909146473990354,7.001354964573345,7.115191076921259,7.216726322381206,7.232978607320221,7.046444243420099,2.8777997496059546,0.0,4.517334964994461,5.9789273949476955,0.0
5,6.652889729280945,6.671920476031659,6.687020387446355,6.70487696403439,6.72862676972012,6.754580013425269,6.791474963346536,6.821991206229879,6.864679762981833,6.9074578977432415,7.053009464304217,7.161889073712511,7.276547043181271,7.498161969460737,7.592504236517065,0.0,5.265727318513376,7.679746549291076,8.434742730502533,8.752910665917621
6,6.66078507673739,6.677681674727276,6.697930532162103,6.716184829396704,6.74390232169937,6.768760417216839,6.793936090487346,6.82334011063934,6.834757534324862,4.458951279302524,0.0,0.0,7.261497538166647,7.777583013542273,8.263469851278746,8.675228608128743,8.921686665494896,9.065222444903357,9.137934563138788,9.210327551511876
7,6.656850401942135,6.671787348412609,6.703652478196898,6.723478845488373,6.757309885221898,6.7807829373685555,6.81745304135965,6.846010876803034,6.855677873667828,0.0,3.4448387396783007,5.3325021036013025,6.8461543403434755,7.507003151835468,8.188601604321272,8.852553789405405,9.105955231845737,9.195522121982009,9.218911650875224,9.273943690298347
8,6.656897780466509,6.669939248978927,6.706986608690071,6.72704322892966,6.758143533343892,6.784716048234184,6.844788393869258,6.892358107163699,6.897066923076074,6.779967109242228,6.5920993525763025,6.236503264197873,0.0,5.573106834472857,7.42023821071652,8.878068602506868,9.210618942483318,9.274358407742845,9.239452391528634,9.325348807418656
9,6.652991117869881,6.66304969359004,6.691975932602426,6.716189171739716,6.74812880730477,6.785713170464925,6.828733807370077,6.949944833637211,6.999663674346247,6.95346579102069,6.906227618930116,6.661770816442901,5.034207215757215,3.596726434239658,0.0,8.334091348885142,9.325414990508397,9.369614632452912,0.0,9.455315693375395
