,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,-1.7958505633624447e-15,-1.1583772153378706e-08,-2.7448762570522777e-08,-2.7137630850335493e-07,-1.173006724262592e-06,0.0,-0.00849864692382902,-0.016700952002170397,-0.0408299043697314,0.0,0.0,0.0,0.0,-0.0007464235775747265,-0.0006625639339043835,0.0,0.0,-0.13554550711597496,-0.0333175670647057,-0.000543285806183422
1,-4.451895548212239e-15,-2.2273448203539368e-08,-1.8328788627742794e-07,-7.770662773649916e-07,-1.945647099609773e-06,-0.003750509879268884,-0.010153616030447668,-0.03130259341841093,-0.09592566810154131,-0.3817473032816405,-0.06751568927606989,-0.019055004159836308,-0.005585375874868228,-0.001485902408451361,-0.0015116514384132201,-0.158483670179365,0.0,-0.4410948300043201,0.0,-0.0014510839862349938
2,-1.2799939393068145e-14,0.0,-3.6361920839342257e-07,-1.7415046720794758e-06,-4.007004269562399e-06,-0.0005635683879954073,-0.03530083081956785,-0.1240873596884545,-0.49193619976175934,0.0,-0.016658661360126656,-0.0028337297787918987,-0.002307918410182694,-0.004163638457441808,-0.010053986106967032,-0.09263881545686939,-0.1897473894477257,-0.09031172392616729,-0.03579641858542933,-0.002430224501710822
3,-4.55370311184459e-14,-3.0108347858214367e-08,-1.8896174911705557e-07,0.0,-1.1465295245360356e-05,-0.00012817395734901585,0.0,-0.4385023771792941,0.0,-0.36634223536807065,-0.005455690636838132,-0.0013828368552637115,-0.0009435032712540834,0.0,-0.02130151215964296,-0.11533772911521191,-0.476893573603962,0.0,-0.031380297231636115,-0.00823361395392263
4,-1.9289063409267518e-13,-2.0723012263081277e-10,-1.2571606063116958e-09,-4.999081287814159e-09,-1.4353351281265553e-08,-5.543349835871509e-08,-2.713159799154947e-07,-1.6514606518880597e-06,-4.351137995207245e-06,-1.2252185307790702e-05,-3.744859422578513e-05,-8.65982711625212e-05,-0.0003066921154817597,-0.0015336292663398424,-0.006173543398445511,-0.2954205369997714,0.0,-0.331220566119221,-0.07053916966818666,0.0
5,-3.9002592540159894e-13,-9.830781449538779e-11,-4.895829294850355e-10,-1.417821334595554e-09,-5.75456718393772e-09,-2.148830652612854e-08,-1.4128549661276487e-07,-3.19773401756494e-07,-1.5217511085973444e-06,-1.4854886192002429e-05,-4.220540870529747e-05,-0.00010729102320825006,-0.00030455744883432686,-0.0010047532268013229,-0.0019586241912518875,0.0,-0.48529403889674166,-0.05082791290554906,-0.016777568947498787,-0.006476890298221395
6,-1.369995860402868e-12,-2.7899360803302908e-11,-7.622470395408588e-11,-5.316658032668739e-10,-2.1905487353480614e-09,-6.871705727155781e-09,-2.7955663741275395e-08,-1.2425813681156433e-07,-3.5901880313640533e-07,-0.2869179137909432,0.0,0.0,-0.008451668414712815,-0.0025025336847636424,-0.0016468487841891147,-0.000563188488672915,-6.658816199563314e-05,4.194518912457609e-05,7.620833146145412e-05,8.861135218152222e-05
7,-3.3704713305848446e-12,-1.0440594803415462e-11,-4.285607929939814e-11,-2.664668772558192e-10,-8.126496495065923e-10,-2.6138930536213584e-09,-8.581853000185943e-09,-2.5689783567366796e-08,-2.0778283204462239e-07,0.0,-0.44028780487319363,-0.12707536777329687,-0.03723689888736735,-0.010142195078672865,-0.0023415664501175823,-0.0007142764901594438,7.110344922294826e-05,0.00013991679993358977,0.0001923950288043357,0.00035806592099134175
8,-9.531550961520671e-12,-1.5377000656563977e-11,-1.0952375769126927e-10,-4.637331549297808e-10,-1.817126405714325e-09,-6.173683381743787e-09,-2.47969926896416e-08,-1.1861052419726557e-07,-3.491455045863153e-07,-0.0027890512772581052,-0.008928308065127863,-0.04240438713838414,0.0,-0.09784615571192877,-0.01703405428982105,-0.004978816421613977,0.00015202934212234044,0.0002681929767426402,0.00024739785791329385,0.0007749706117752956
9,-6.558173378345497e-11,-2.4896515350214077e-10,-5.944225630620862e-10,-1.4172304697811064e-09,-5.475774567261897e-09,-1.1304187265022926e-08,-6.628398824761205e-08,-2.542652546083922e-07,-7.974122284929403e-07,-0.00036732994468779057,-0.0027830411399299188,-0.0156903868803498,-0.13352990109137253,-0.4133092951010502,0.0,-0.017581760029022078,0.00043078615153493565,0.0009418456648991734,0.0,0.0015283073056048726
10,-3.7489914625049615e-07,-1.4514503097080556e-06,-7.043973993759047e-06,-2.4488370609919283e-05,0.0,-0.00016946035539779832,-2.778263837182378e-05,-8.66520698823973e-06,-6.464060447994308e-06,-0.00010448576585889583,-0.0008368673314875936,-0.005847315560899487,-0.03709255399948821,0.0,-0.4216432832676465,-0.08113610870759483,0.0013244809742446065,0.0022473099843089727,0.003134854348965661,0.0037904430607032373
11,-1.3311336733576704e-06,-7.431297444920155e-06,-2.7218067630153403e-05,-7.894428936485041e-05,-0.0003734101692280044,-0.0009552857575132657,0.0,-0.00034017436281122654,-1.3273697191149254e-05,-3.272494902184342e-05,-0.0016649814571418455,-0.004536450998212337,-0.012382710825963247,-0.048061052654907385,-0.14508338625985626,0.0,0.002340819835560244,0.004230120991395636,0.006295020473779417,0.008175327359660846
