,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,6.5939679628265235,6.557727003210513,6.545270828372772,6.539620774771835,6.539597461981685,0.0,5.652295093191975,5.548744499736043,4.830029005459309,0.0,0.0,0.0,0.0,6.050421757469695,6.01197834085322,0.0,0.0,2.8866567884110075,3.9700584725412584,5.341624646529002
1,6.609494369627248,6.555871629557872,6.557207785982859,6.555733472463813,6.559030821672445,6.2312148262866875,5.938217497139414,5.446063764883374,4.444044565121978,2.4332036274777527,4.567361496167754,5.667502915015457,6.129501971753295,6.137266610540191,6.050569286621744,3.0505282193813668,0.0,1.5184630508693795,0.0,5.379877263816832
2,6.634069467347951,0.0,6.595239109809746,6.5763770384056155,6.603563393751802,6.4794170608210955,5.84934920568362,5.001176676144614,2.6111182009059632,0.0,6.187148715703215,6.535992742331821,6.540013107845249,6.184915629195571,5.974540496582417,4.429554305277881,3.2664762192765187,3.3621906132513177,5.178947059693521,5.405308801704191
3,6.683801274197722,6.681603863440596,6.667793279665323,0.0,6.695661050857082,6.682769642718412,0.0,3.494374820286684,0.0,3.398455433165314,6.70082619916361,6.8504487044868565,6.814757768766324,0.0,5.682502235887115,4.597061289187022,1.5741152186170775,0.0,5.6353105959304655,5.498938601642559
4,6.705469335144426,6.7173701633168665,6.746411242403022,6.776430904681476,6.801092453284197,6.8462841895238755,6.882335746631284,6.933644034544817,6.97509296236622,7.036525308063797,7.109664569114519,7.2113095943116505,7.209041904980057,7.178887732933054,6.750442683963448,3.9947949906888605,0.0,3.591133681908036,6.003530246079652,0.0
5,6.707899053559203,6.714837269855482,6.758116670990365,6.802933889105479,6.831132992418606,6.862741121132446,6.888330337519189,6.950790330130318,6.980481917796034,7.03398846051275,7.155835872003753,7.28027117853848,7.494820784286935,7.740228946654003,7.6254978896229435,0.0,7.168163175673996,8.462291760368338,8.70182670807749,8.887819758740191
6,6.716639144259104,6.727215934743018,6.767510580008634,6.805896922824839,6.836819948440868,6.883299544977819,6.922385550349415,6.951161062960956,6.960170310650231,4.713480485929942,0.0,0.0,7.499506920967117,7.872455454156299,8.329742388612372,8.664282269277935,8.869481379910434,9.03006461008875,9.131615220581132,9.156757406525278
7,6.716268232989879,6.7350309744096375,6.756072739776666,6.791163934380132,6.833146131397179,6.883784587928287,6.946314267219224,6.96580988479111,6.976075510479799,0.0,3.3301637342161587,5.440513260903758,7.3658815780181515,7.879996248892056,8.369397844733834,9.002800660888647,9.095308131669025,9.134488363147188,9.170818495108875,9.195395585710841
8,6.71065689912355,6.726825717844425,6.7526121434249085,6.77822310858097,6.802258144933446,6.865660650238631,6.945425908235257,6.998962179919021,7.024131997285943,7.010785818854494,6.9090908276906315,6.757045490135647,0.0,6.45048005088168,7.83663831644754,9.009757999592972,9.183622583972834,9.204251548394648,9.211038956539848,9.250059884581837
9,6.708409026070793,6.71576324166502,6.743775857350457,6.763598403594089,6.803223094896254,6.85275602821571,6.902225305383459,7.058254069169099,7.0962950635357025,7.136636293416904,7.160965544313238,7.048648054093581,4.660360815589117,2.1085709660431577,0.0,8.676056078831895,9.24463217821244,9.236418323010938,0.0,9.298478993517193
10,6.698735802764766,6.701058718753342,6.7057362772063,6.6835624390244295,0.0,6.829517676411701,6.9224818595545825,7.093633477483081,7.142111620568362,7.213258283564811,7.269759963633718,7.293177683068128,6.665580630405724,0.0,4.686067222403817,7.275011374656623,9.37253918820474,9.427639058985426,9.469226955664329,9.48736186022144
11,6.688707496220879,6.687345504410487,6.678914734617637,6.659930459780957,6.628970858430932,6.702012309403437,0.0,7.0767378090166275,7.184996715342018,7.2203306234218925,7.345420900400141,7.507405965423886,7.867094923733363,8.078124858285584,6.89919184244032,0.0,9.433927684128163,9.473096351773508,9.511970764841534,9.526223358570098
