,0,1,2,3
0,-1.4173578716170714e-10,-2.89635700590204e-07,-1.3855246302939873e-07,-4.2048502113700506e-07
1,-9.196604994902173e-07,-1.92493903287379e-06,-2.3478939516256933e-06,-1.921988931704156e-06
2,-1.9355838752772015e-06,-5.1047158098930096e-06,-8.225598580327869e-06,-6.8397514888519884e-06
3,-6.962186341191971e-06,-1.758902060409759e-05,-1.8337595196137735e-05,-1.434627280847192e-05
4,-2.4140832164695465e-05,-0.3204377259420575,-0.3361333195145526,-0.31202647951034324
5,0.0,0.0,0.0,0.0
6,-0.34077886389554,-0.46997303192536466,-0.02663502517163609,-0.42782643057985636
7,-0.04728165752788752,-0.06403459229720929,-0.060310410897494504,-0.0489283890315647
8,-0.10686382361727607,-0.5082231936728885,-0.394210679179096,-0.28580326011428026
9,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0
13,-0.31751914295811867,-0.40950466792678886,-0.01570189946714538,-0.42626252470314274
14,-0.017006432871701876,-0.2404386496760743,-0.3836349876714062,-0.3825583543250713
15,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0
17,-0.2129459100598321,-0.18203133942124952,-0.21808397477152763,-0.13449293807827134
18,-0.2001013407865525,-0.09504310331533153,-0.17305436450376327,-0.04826876557821644
19,-0.004211343445670669,-0.005497995922019553,-0.0046492609329405726,-0.006501150677260276
20,-2.2329826636502673e-10,-5.37302983257332e-07,-3.359848218406702e-07,-4.997231324748018e-07
21,-0.09776774040644794,-0.40919203556896755,-0.4283584288199734,-2.558267597366166e-06
22,-1.0892279861195965e-05,-1.576787215376322e-05,-1.2983023035750918e-05,-4.810054030359531e-06
23,-1.077994371860547e-05,-2.9551856398173563e-05,-4.015408586949611e-05,-2.541245975361119e-05
24,-3.3890498208330957e-05,-0.002556867104696508,-0.0018662494471769907,-0.002998891878635798
25,-0.32931164316615025,-0.008076363200245983,-0.2861556490141034,-0.33224995543686064
26,-0.03364775370734987,-0.04475454761605542,-0.04160429946928934,-0.03311962478911698
27,-0.08985516930568144,-0.1279038740080071,-0.11774729327776651,-0.10209572314651008
28,-0.26485449295445745,-0.35572343242937565,-0.284807376441348,-0.1884859977398439
29,-0.7831801410524053,-0.6196962383331918,-0.6644113351113314,-0.48732451724235704
30,-0.6210343363232274,-0.2186810632106368,-0.3892010843448988,-0.5434955704330803
31,-0.356144114149084,-0.055119177164410685,-0.3580184132516714,-0.4082150264705357
32,-0.5160092537490715,-0.037971930892540626,-0.3532408057407522,-0.3739241617836276
33,-0.023724629066011884,-0.02287855632814822,-0.017004587435975875,-0.023200510275505654
34,-0.02132949439026603,-0.1465954327458422,-0.14846909109605946,-0.1331081812820315
35,-0.5739450940041886,-0.4032968582866216,-0.6257124880515886,-0.7081328999539575
36,0.0,0.0,0.0,0.0
37,-0.503110901832932,-0.6303699157807745,-0.5908073423256903,-0.5857389804367591
38,0.0,0.0,0.0,0.0
39,-0.0853947382114602,-0.1803459437304359,-0.013013264327804756,-0.0736393216720551
40,-3.645446658831659e-10,-0.26608140894698595,-0.3992845163638125,-0.14676840941153874
41,0.0,0.0,0.0,0.0
42,-0.2498662062305928,-0.18372638385657714,-1.9335873637769692e-05,-0.281612520951838
43,-0.20421281661937732,-0.4012640971418215,-0.34130417478899355,-3.486962147563492e-05
44,-0.0001023917270309124,-0.0012379483339991517,-0.001088455710006884,-0.0008714028245448808
45,-0.0023396678224504113,-0.025002437258288893,-0.017801301909978945,-0.016879528252578598
46,-0.5907328370907532,-0.3767955823796772,-0.49158222242208943,-0.07792836432206936
47,-0.2056820666715725,-0.26707285391088126,-0.34274186242025495,-0.34216166863242353
48,-0.6217191016186313,-0.7265308633239389,-0.7051587245896896,-0.6837278465005501
49,0.0,0.0,0.0,0.0
50,-0.5009387893465189,-0.44531300248396616,-0.06314467758005946,-0.33646176211342604
51,-0.05119943263654615,-0.02789918684301277,-0.032471393806289224,-0.05160529740688488
