,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,-1.5717249241339675e-68,-1.0748061267155827e-33,-3.5938484674765927e-31,-1.0946076920687373e-28,-5.721562596388959e-26,0.0,-8.136861238714689e-11,-9.34710071312264e-09,-4.186076204008959e-06,0.0,0.0,0.0,0.0,-1.1482487856221694e-15,-7.912753633947806e-14,0.0,0.0,-0.000616071555533582,-1.908840123389217e-06,-5.865926455433381e-16
1,-3.727562598896815e-66,-2.46436011478e-31,-9.866992493673635e-29,-2.953368863143499e-26,-1.5808445727488e-23,-6.480739957223822e-11,-1.15770429855665e-08,-5.214386724911353e-06,-0.001476232140409134,-0.4960017729965946,-0.0009866890995378613,-3.4818289299536203e-06,-1.1884388705722782e-08,-2.0147736635492268e-13,-1.7253615332026176e-11,-0.3220199726476696,0.0,-0.23302129807252417,0.0,-2.732681539134059e-13
2,-9.825428244942415e-64,0.0,-5.112658262637397e-26,-1.1980127916181554e-23,-3.0486270994040253e-21,-9.486592840377604e-14,-4.844501060373251e-06,-0.0018768789644703974,-0.4645388781542378,0.0,-3.831496569049327e-06,-1.0382508380146457e-08,-3.953015901691399e-11,-4.7045866006166334e-11,-1.3709501163878444e-08,-7.851831456298647e-06,-0.0010796899227849487,-0.001004824143026713,-3.2230868900310495e-06,-4.80568343642756e-11
3,-4.799580781236883e-61,-3.608804172973566e-31,-9.646850834276746e-29,0.0,-6.437251794400963e-19,-2.981911204600312e-16,0.0,-0.32648690550644516,0.0,-0.3851643922258281,-1.539295683246551e-08,-3.925352946498699e-11,-3.252314499711002e-13,0.0,-4.605757916855003e-06,-0.0016713897663702933,-0.5222589373499049,0.0,-5.021831924438506e-06,-1.8237874921849283e-08
4,-8.441546852054203e-59,-1.0161107699987999e-42,-2.080353609737608e-40,-2.616547734032641e-38,-1.2876317742406353e-35,-1.8928253791781768e-33,-8.458034982651162e-31,-2.6216657783777914e-28,-1.28079442193552e-25,-2.2290293108336133e-23,-9.206489846877012e-21,-3.2796739320955057e-18,-9.216233500590996e-16,-6.282600964002288e-11,-1.1666018083532448e-08,-0.36960881196651635,0.0,-0.4090090306365317,-0.0012881668502598498,0.0
5,-4.769839044571949e-56,-5.8132313853002744e-46,-9.957050702452057e-44,-3.0146113389250444e-41,-1.2682004454931557e-38,-2.8865862209694537e-36,-2.582785182696693e-33,-1.9425040461049897e-30,-4.5387254312748274e-28,-4.6372187786072613e-23,-1.0033125085468659e-20,-2.2201308666220607e-18,-1.2106644712880095e-15,-2.4793799011291684e-13,-3.253682683452549e-11,0.0,-0.15110806523775744,-0.0007054118089722326,-5.9674629192099565e-06,-2.0360130759932298e-08
6,-2.497398730698762e-53,-9.283483640667077e-49,-5.960206089488418e-46,-1.2995107931085156e-43,-4.0541852605477293e-41,-3.712754709029228e-39,-7.302088324913257e-36,-3.895237630539117e-33,-7.771523777333359e-31,-0.3794453253424433,0.0,0.0,-4.767082483109925e-09,-7.693460423934978e-11,-3.2519637206215137e-13,-1.418240913795949e-15,-2.956757726879697e-18,-1.0782419074274619e-20,-4.717455176133006e-23,-1.6398158974419226e-25
7,-8.480478811561679e-51,-4.81723929633546e-49,-4.833652290154255e-46,-2.3446371232627906e-43,-1.0915293681588549e-40,-2.842287821708031e-38,-5.207260574171302e-36,-3.898563085243549e-33,-1.8633851836708343e-30,0.0,-0.4152723351492039,-0.0015705236932355437,-8.273178650265054e-06,-2.535876430896878e-08,-7.675011381166922e-11,-2.2370657300254432e-13,-1.860943939829064e-20,-1.4492639382123786e-23,-6.300487927596378e-26,1.75540742811412e-27
8,-1.5655021306200508e-48,-7.222159512373292e-46,-3.752512616855321e-43,-1.038609173254979e-40,-2.7840733081322155e-38,-8.160581112878165e-36,-3.387653254573735e-33,-1.121401441418115e-30,-5.302351466148118e-28,-7.283140929938566e-12,-6.252362764178914e-09,-3.1390461141796135e-06,0.0,-0.0011101549357934335,-3.7405841311805903e-06,-8.406990440035336e-09,-4.026102724652076e-23,-1.3809752423102198e-25,1.8735593897846343e-27,1.0417172113012763e-24
9,-2.0846969910958342e-45,-4.031218628498433e-43,-8.972426676592415e-41,-5.832432068053878e-38,-1.1728932598093831e-35,-2.3287570728698082e-33,-7.6963307556087095e-31,-3.1524524964160624e-28,-7.596579908280815e-26,-5.968928798095043e-14,-1.6200697764724994e-11,-7.444806456380674e-09,-0.0008494643402619198,-0.30900668502646744,0.0,-5.506878108796827e-06,-2.4716233180372046e-25,9.03913344213711e-26,0.0,1.1798975133113004e-22
10,-3.1745143928640177e-28,-9.979922343607453e-26,-3.549007164360252e-23,-1.3970025824082404e-20,0.0,-3.3200814003687233e-16,-9.393176223137533e-19,-7.605228910999469e-21,-3.1554150034361715e-23,-3.7722766050459887e-16,-1.0950273061601695e-13,-3.51400842003283e-11,-3.7838285299683155e-06,0.0,-0.3826576209173011,-0.0016660709709160394,1.4561311738365285e-25,3.0087176308537217e-23,3.301770576000479e-21,5.71280025375144e-20
